beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Chez Monieux","Alpine Beer Company","Lambic - Traditional",5.8,0,,"Alpine Beer Company Pub",Alpine,CA,"United States",32.837,-116.776,,"2015-06-27 13:36:00",https://untappd.com/c/197414499,https://untappd.com/beer/35171,https://untappd.com/brewery/29,"United States",Alpine,CA,,,,197414499,35171,29,https://untappd.s3.amazonaws.com/photo/2015_06_27/1690fe862f341b5da2700ba45e805e53_raw.jpg,3.62,3.63,,0,0
"Liliko'i Kepolo","Avery Brewing Co.","Wheat Beer - Witbier",5.4,10,,"Alpine Beer Company Pub",Alpine,CA,"United States",32.837,-116.776,4,"2015-06-27 14:05:17",https://untappd.com/c/197437160,https://untappd.com/beer/127388,https://untappd.com/brewery/62,"United States",Boulder,CO,,,,197437160,127388,62,,3.75,3.75,,1,0
"I-5 (w/ Coconut & Himalayan Salt)","Monkey Paw Brewing Company","IPA - Black / Cascadian Dark Ale",7,0,,"Alpine Beer Company Pub",Alpine,CA,"United States",32.837,-116.776,4,"2015-06-27 14:06:16",https://untappd.com/c/197437984,https://untappd.com/beer/462153,https://untappd.com/brewery/19972,"United States","San Diego",CA,,,,197437984,462153,19972,,3.9,3.8,,2,0
"Homie Brew Texas Steam","Four Corners Brewing Company","California Common",4.8,0,,"Four Corners Brewing Co",Dallas,TX,"United States",32.7793,-96.8304,3,"2015-06-28 14:49:26",https://untappd.com/c/197903099,https://untappd.com/beer/1124871,https://untappd.com/brewery/29815,"United States",Dallas,TX,,,,197903099,1124871,29815,,3.5,3.53,,0,0
"India Pale Ale Citra Simcoe","The Kernel Brewery","IPA - American",6.7,0,,"The Common Table",Dallas,TX,"United States",32.7983,-96.8061,,"2015-06-28 16:10:18",https://untappd.com/c/197943820,https://untappd.com/beer/750287,https://untappd.com/brewery/3376,England,"London Borough of Southwark",London,,,,197943820,750287,3376,,3.97,3.88,,0,0
"Farm to Fruit Apricot (Les Caves 2nd Anniversary)","Block 15 Brewing Company","American Wild Ale",10.25,0,,,,,,,,5,"2015-06-28 16:29:04",https://untappd.com/c/197953652,https://untappd.com/beer/728159,https://untappd.com/brewery/1735,"United States",Corvallis,OR,,,,197953652,728159,1735,,4.11,3.89,,0,0
"Béatitude Pineapple Tart Saison","Council Brewing Company","Sour - Fruited",4.5,0,,,,,,,,4,"2015-06-28 17:31:04",https://untappd.com/c/197985445,https://untappd.com/beer/979110,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,197985445,979110,128582,,3.88,3.86,,1,0
"Cherry Bu","de Garde Brewing","Sour - Fruited Berliner Weisse",4.2,0,,,,,,,,5,"2015-06-28 18:28:06",https://untappd.com/c/198014797,https://untappd.com/beer/707326,https://untappd.com/brewery/64039,"United States",Tillamook,OR,,,,198014797,707326,64039,,4.16,3.95,,0,0
"Weisse Versa Wheat","Karbach Brewing Co","Wheat Beer - Witbier",5.2,20,,"Flying Saucer Draught Emporium","Fort Worth",TX,"United States",32.7556,-97.3312,4,"2015-06-30 17:28:35",https://untappd.com/c/198434638,https://untappd.com/beer/75531,https://untappd.com/brewery/14665,"United States",Houston,TX,,,,198434638,75531,14665,,3.59,3.59,,0,0
"Mole Temptress","Lakewood Brewing Company","Stout - Imperial / Double Milk",9.1,56,,"Flying Saucer Draught Emporium","Fort Worth",TX,"United States",32.7556,-97.3312,5,"2015-06-30 17:29:03",https://untappd.com/c/198434924,https://untappd.com/beer/502219,https://untappd.com/brewery/11862,"United States",Garland,TX,,,,198434924,502219,11862,,4,3.99,,0,0
Redbud,"Independence Brewing Co.","Sour - Berliner Weisse",4.9,12,"Thanks air!  So crushable",,,,,,,,"2015-07-01 12:24:35",https://untappd.com/c/198617483,https://untappd.com/beer/1024472,https://untappd.com/brewery/2252,"United States",Austin,TX,,,,198617483,1024472,2252,,3.62,3.62,,0,0
"Yellow Rose","Lone Pint Brewery","IPA - American",6.8,62,"Yellow Rose erry day.",,,,,,,3.5,"2015-07-02 19:51:52",https://untappd.com/c/199094780,https://untappd.com/beer/327936,https://untappd.com/brewery/47425,"United States",Magnolia,TX,,,,199094780,327936,47425,,4.07,4.07,,1,0
"Pierre Ferrand Billionaire","Clown Shoes","Barleywine - English",12,0,,,,,,,,4,"2015-07-02 19:53:08",https://untappd.com/c/199095437,https://untappd.com/beer/1028721,https://untappd.com/brewery/7583,"United States",Boston,MA,,,,199095437,1028721,7583,,4.13,4.09,,0,0
"Black Raz","Buffalo Bayou Brewing","Stout - Milk / Sweet",8,30,,,,,,,,2,"2015-07-04 16:26:25",https://untappd.com/c/200041798,https://untappd.com/beer/952155,https://untappd.com/brewery/15624,"United States",Houston,TX,,,,200041798,952155,15624,,3.77,3.76,,0,0
Bomb!,"Prairie Artisan Ales","Stout - Imperial / Double Coffee",13,65,,,,,,,,5,"2015-07-04 16:45:39",https://untappd.com/c/200059160,https://untappd.com/beer/348850,https://untappd.com/brewery/37713,"United States",Krebs,OK,,,,200059160,348850,37713,,4.31,4.31,,0,0
"Monsters' Park (10-Year Four Roses Bourbon Barrel)","Modern Times Beer","Stout - Imperial / Double",13,60,,,,,,,,5,"2015-07-15 20:12:22",https://untappd.com/c/203745803,https://untappd.com/beer/1160197,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,,203745803,1160197,68356,,4.55,4.2,,1,0
"Speedway Stout (Barrel Aged) (2015)","AleSmith Brewing Company","Stout - Imperial / Double",12,70,"Really good this year, rich chocolate and bourbon","AleSmith Brewing Company","San Diego",CA,"United States",32.8923,-117.145,5,"2015-07-18 12:47:54",https://untappd.com/c/204737837,https://untappd.com/beer/1166329,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,,204737837,1166329,2471,,4.5,4.43,,2,0
"Speedway Stout (Double Hammerhead)","AleSmith Brewing Company","Stout - Imperial / Double",12,0,,"AleSmith Brewing Company","San Diego",CA,"United States",32.8923,-117.145,5,"2015-07-18 12:48:33",https://untappd.com/c/204738246,https://untappd.com/beer/875372,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,,204738246,875372,2471,,4.4,4.2,,2,0
"Velvet Speedway Stout","AleSmith Brewing Company","Stout - Imperial / Double Coffee",12,0,"Bourbon, chocolate, vanilla come out as it warms up.  Roasted coffee on the finish.  Good stuff.",,,,,,,5,"2015-07-25 15:34:26",https://untappd.com/c/207394487,https://untappd.com/beer/1172192,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,,207394487,1172192,2471,,4.46,4.37,,0,0
"Kook D.I.P.A.","Pizza Port Brewing Company","IPA - Imperial / Double",8.5,0,,"Eureka! San Diego UTC","San Diego",CA,"United States",32.8698,-117.212,4,"2015-08-01 21:27:10",https://untappd.com/c/210098671,https://untappd.com/beer/1047028,https://untappd.com/brewery/1534,"United States",Carlsbad,CA,,,,210098671,1047028,1534,,3.92,3.91,,1,0
"Honcho Hefe","Mother Earth Brewing Company",Hefeweizen,5,13,,,,,,,,3,"2015-08-14 20:49:00",https://untappd.com/c/214542614,https://untappd.com/beer/697126,https://untappd.com/brewery/5092,"United States",Vista,CA,,,,214542614,697126,5092,,3.56,3.56,,1,0
"Gavel Drop","Council Brewing Company","IPA - American",7.1,0,,"Council Brewing Co.","San Diego",CA,"United States",32.8345,-117.154,4,"2015-08-17 21:30:12",https://untappd.com/c/215756724,https://untappd.com/beer/675025,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,215756724,675025,128582,,3.64,3.64,,0,0
"Royal Blood","Council Brewing Company","Red Ale - Imperial / Double",8.1,0,,"Council Brewing Co.","San Diego",CA,"United States",32.8345,-117.154,4,"2015-08-17 21:30:52",https://untappd.com/c/215756790,https://untappd.com/beer/689059,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,215756790,689059,128582,,3.56,3.58,,0,0
"Beatitude Mosaic Dry Hopped Tart Saison","Council Brewing Company","Sour - Other",4.5,0,,,,,,,,5,"2015-08-23 16:48:33",https://untappd.com/c/217876115,https://untappd.com/beer/1050054,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,217876115,1050054,128582,,3.96,3.92,,0,0
"Beatitude Cherry Tart Saison","Council Brewing Company","Sour - Fruited",4.5,5,,,,,,,,5,"2015-08-23 16:49:48",https://untappd.com/c/217876703,https://untappd.com/beer/878182,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,217876703,878182,128582,,3.98,3.96,,0,0
"Floating World","Modern Times Beer","IPA - American",7.8,75,,,,,,,,4,"2015-08-29 12:13:25",https://untappd.com/c/219551777,https://untappd.com/beer/1205126,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,,219551777,1205126,68356,,4.02,4,,1,0
"Fruitlands (Cherry)","Modern Times Beer","Sour - Fruited Gose",4.8,17,,,,,,,,4,"2015-08-29 12:16:21",https://untappd.com/c/219554102,https://untappd.com/beer/1212310,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,,219554102,1212310,68356,,3.89,3.88,,1,0
"Stalemate IIPA","Council Brewing Company","IPA - Imperial / Double",8.4,147,,,,,,,,3,"2015-08-29 23:31:29",https://untappd.com/c/219992194,https://untappd.com/beer/813808,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,219992194,813808,128582,,3.63,3.63,,0,0
"Session IPA","Council Brewing Company","IPA - American",4.1,0,,,,,,,,3,"2015-08-29 23:52:45",https://untappd.com/c/219994108,https://untappd.com/beer/1135139,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,219994108,1135139,128582,,3.58,3.61,,0,0
"Quorum IPA (Experimental Hop 07270)","Council Brewing Company","IPA - American",7.2,0,,,,,,,,4,"2015-08-29 23:53:41",https://untappd.com/c/219994199,https://untappd.com/beer/1212459,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,219994199,1212459,128582,,3.29,3.55,,1,0
"Double White IPA","Duck Foot Brewing Company","IPA - Imperial / Double",8.6,88,,"Duck Foot Brewing Company","San Diego",CA,"United States",32.8852,-117.156,4,"2015-09-04 21:59:12",https://untappd.com/c/221694981,https://untappd.com/beer/1078613,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221694981,1078613,105084,,3.78,3.77,,0,0
"West Coast IPA","Duck Foot Brewing Company","IPA - American",6.5,68,,"Duck Foot Brewing Company","San Diego",CA,"United States",32.8852,-117.156,2,"2015-09-04 22:15:01",https://untappd.com/c/221698484,https://untappd.com/beer/1078579,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221698484,1078579,105084,,3.68,3.68,,0,0
"West Coast IPA","Duck Foot Brewing Company","IPA - American",6.5,68,,,,,,,,3,"2015-09-04 22:16:19",https://untappd.com/c/221698743,https://untappd.com/beer/1078579,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221698743,1078579,105084,,3.68,3.68,,0,0
Saison,"Duck Foot Brewing Company","Farmhouse Ale - Saison",6.2,18,,,,,,,,3,"2015-09-04 22:17:13",https://untappd.com/c/221698921,https://untappd.com/beer/1102578,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221698921,1102578,105084,,3.54,3.59,,0,0
"The Rojoe","Duck Foot Brewing Company","Red Ale - American Amber / Red",5.6,30,,,,,,,,3,"2015-09-04 22:19:47",https://untappd.com/c/221699500,https://untappd.com/beer/1084405,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221699500,1084405,105084,,3.57,3.58,,0,0
"Belgian Strong","Duck Foot Brewing Company","Belgian Strong Golden Ale",9.1,30,,,,,,,,3,"2015-09-04 22:21:36",https://untappd.com/c/221699860,https://untappd.com/beer/1112317,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221699860,1112317,105084,,3.78,3.72,,0,0
"Coconut Molasses Brown Ale","Duck Foot Brewing Company","Brown Ale - American",5.3,21,,,,,,,,3,"2015-09-04 22:23:43",https://untappd.com/c/221700288,https://untappd.com/beer/1081582,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221700288,1081582,105084,,3.51,3.59,,0,0
"Banana Bread Brown","Duck Foot Brewing Company","Brown Ale - English",5.8,20,,,,,,,,3,"2015-09-04 22:25:50",https://untappd.com/c/221700713,https://untappd.com/beer/1223640,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221700713,1223640,105084,,2.98,3.61,,0,0
"Session IPA","Duck Foot Brewing Company","IPA - Session / India Session Ale",4.9,36,,,,,,,,2,"2015-09-04 22:26:45",https://untappd.com/c/221700852,https://untappd.com/beer/1149604,https://untappd.com/brewery/105084,"United States","San Diego",CA,,,,221700852,1149604,105084,,3.48,3.57,,0,0
"Bourbon County Brand Stout (2012)","Goose Island Beer Co.","Stout - Imperial / Double",15,60,"Pool time!",,,,,,,5,"2015-09-07 16:08:42",https://untappd.com/c/222989191,https://untappd.com/beer/186562,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,,222989191,186562,2898,,4.66,4.65,,0,0
"Star B Fresh Hop Ale","Nickel Beer Company","Pale Ale - American",0,0,,"O'Brien's Pub","San Diego",CA,"United States",32.8253,-117.156,3,"2015-09-11 21:50:38",https://untappd.com/c/224184235,https://untappd.com/beer/816970,https://untappd.com/brewery/94186,"United States",Julian,CA,,,,224184235,816970,94186,,3.68,3.66,,0,0
"My Way Fresh Hop IPA","Nickel Beer Company","IPA - American",6.3,0,,"O'Brien's Pub","San Diego",CA,"United States",32.8253,-117.156,3,"2015-09-11 22:54:14",https://untappd.com/c/224196156,https://untappd.com/beer/1198315,https://untappd.com/brewery/94186,"United States",Julian,CA,,,,224196156,1198315,94186,,3.78,3.71,,0,0
"Green Truck Fresh Hop IIPA","Nickel Beer Company","IPA - Imperial / Double",8,0,,"O'Brien's Pub","San Diego",CA,"United States",32.8253,-117.156,2,"2015-09-11 22:54:53",https://untappd.com/c/224196261,https://untappd.com/beer/1226867,https://untappd.com/brewery/94186,"United States",Julian,CA,,,,224196261,1226867,94186,,3.83,3.75,,0,0
"Green Truck Fresh Hop IIPA","Nickel Beer Company","IPA - Imperial / Double",8,0,,"O'Brien's Pub","San Diego",CA,"United States",32.8253,-117.156,4,"2015-09-11 22:59:09",https://untappd.com/c/224196813,https://untappd.com/beer/1226867,https://untappd.com/brewery/94186,"United States",Julian,CA,,,,224196813,1226867,94186,,3.83,3.75,,0,0
"Fan Belt","Monkey Paw Brewing Company","IPA - Imperial / Double",8.7,0,,"O'Brien's Pub","San Diego",CA,"United States",32.8253,-117.156,4,"2015-09-11 23:00:27",https://untappd.com/c/224196932,https://untappd.com/beer/744456,https://untappd.com/brewery/19972,"United States","San Diego",CA,,,,224196932,744456,19972,,3.81,3.73,,1,0
"Reforged XX","AleSmith Brewing Company","Strong Ale - American",11,0,,"AleSmith Brewing Company","San Diego",CA,"United States",32.8923,-117.145,5,"2015-09-19 16:50:21",https://untappd.com/c/226936229,https://untappd.com/beer/1232989,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,,226936229,1232989,2471,,4.31,4.27,,0,0
Pilsner,"AleSmith Brewing Company","Pilsner - German",5.25,0,,"AleSmith Brewing Company","San Diego",CA,"United States",32.8923,-117.145,4,"2015-09-19 16:51:02",https://untappd.com/c/226937047,https://untappd.com/beer/1737289,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,,226937047,1737289,2471,,3.7,3.69,,1,0
"Deadlock W/Boysenberries","Council Brewing Company","Sour - Other",6.5,0,"Highlight from yesterday",,,,,,,5,"2015-09-20 12:55:14",https://untappd.com/c/227292695,https://untappd.com/beer/1240129,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,227292695,1240129,128582,,4.1,3.82,,0,0
"Pirate's Breakfast Chocolate Cherry","Council Brewing Company","Stout - Imperial / Double",8.1,0,,,,,,,,2,"2015-09-20 12:57:09",https://untappd.com/c/227293509,https://untappd.com/beer/1243176,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,227293509,1243176,128582,,3.94,3.67,,0,0
"Pirate's Breakfast Mexican Mocha","Council Brewing Company","Stout - Imperial / Double",8.1,0,,,,,,,,4,"2015-09-20 12:57:24",https://untappd.com/c/227293626,https://untappd.com/beer/1243184,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,227293626,1243184,128582,,4.14,3.8,,0,0
"Pirate's Breakfast Chai Spiced","Council Brewing Company","Stout - Imperial / Double",8.1,0,,,,,,,,2,"2015-09-20 12:57:44",https://untappd.com/c/227293949,https://untappd.com/beer/1243187,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,227293949,1243187,128582,,3.58,3.62,,0,0
"Beatitude Peach & Nectarine","Council Brewing Company","Sour - Fruited",6.3,0,,,,,,,,5,"2015-09-26 20:09:35",https://untappd.com/c/229510695,https://untappd.com/beer/1246826,https://untappd.com/brewery/128582,"United States","San Diego",CA,,,,229510695,1246826,128582,,4.13,4.06,,0,0
"Oktoberfest - Brauhaus Riegele (2015)","Sierra Nevada Brewing Co.",Märzen,6,30,,,,,,,,5,"2015-09-26 20:11:53",https://untappd.com/c/229511783,https://untappd.com/beer/1164887,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,229511783,1164887,1142,,3.72,3.72,,0,0
"Sparkling Ale",Coopers,"Australian Sparkling Ale",5.8,35,"During last night's AFL grand final",,,,,,,3,"2015-10-03 19:04:01",https://untappd.com/c/231799569,https://untappd.com/beer/4930,https://untappd.com/brewery/397,Australia,"Regency Park",SA,,,,231799569,4930,397,,3.21,3.22,,0,0
Sho'Nuff,"Against the Grain Brewery","Belgian Blonde",4.9,13,,"Public House La Jolla","San Diego",CA,"United States",32.8434,-117.275,3,"2015-10-06 22:42:52",https://untappd.com/c/232626383,https://untappd.com/beer/1160836,https://untappd.com/brewery/11106,"United States",Louisville,KY,,,,232626383,1160836,11106,,3.39,3.4,,0,0
"Weihenstephaner Vitus","Bayerische Staatsbrauerei Weihenstephan","Bock - Weizenbock",7.7,17,,,,,,,,5,"2015-10-06 22:43:27",https://untappd.com/c/232626416,https://untappd.com/beer/7408,https://untappd.com/brewery/88,Germany,Freising,Bayern,,,,232626416,7408,88,,3.86,3.86,,0,0
"Emperor Norton","Almanac Beer Company","IPA - Belgian",9,0,,"Regents Pizzeria","La Jolla",CA,"United States",32.8734,-117.218,4,"2015-10-09 20:05:30",https://untappd.com/c/233515799,https://untappd.com/beer/1079685,https://untappd.com/brewery/8039,"United States",Alameda,CA,,,,233515799,1079685,8039,,3.76,3.76,,2,0
Kellerweis,"Sierra Nevada Brewing Co.",Hefeweizen,4.8,15,,,,,,,,4,"2015-10-09 21:56:37",https://untappd.com/c/233556660,https://untappd.com/beer/5374,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,233556660,5374,1142,,3.57,3.57,,1,0
Starquake,"Bottle Logic Brewing","Porter - Other",5.5,0,,,,,,,,5,"2015-10-11 19:59:28",https://untappd.com/c/234552800,https://untappd.com/beer/1104419,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,,234552800,1104419,94408,,3.71,3.69,,1,0
Neverwhere,"Modern Times Beer","IPA - Brett",7,75,,"Modern Times Lomaland Fermentorium","San Diego",CA,"United States",32.7543,-117.206,4,"2015-10-16 21:33:01",https://untappd.com/c/235917757,https://untappd.com/beer/392680,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,,235917757,392680,68356,,3.9,3.89,,0,0
"Fill Pils","Highland Park Brewery","Pilsner - German",5.4,0,,"Highland Park Brewery","Los Angeles",CA,"United States",34.121,-118.204,3,"2015-10-17 19:20:52",https://untappd.com/c/236488778,https://untappd.com/beer/1259335,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,,236488778,1259335,135321,,3.78,3.74,,0,0
